scenario_id,model_id,status,resource_class,node,slurm_job_id,task_id,runtime_seconds,started_at,completed_at,error_message
swift_escalated,temoa,failed,cpu,quadro1,23199,4,0.001681237481534481,2026-04-23T13:50:40.114604+00:00,2026-04-23T13:50:40.116509+00:00,FileNotFoundError: TEMOA baseline DB not found: Models/Energy/TEMOA/data_files/utopia.sqlite. Vendor a baseline SQLite (e.g. utopia.sqlite) under Models/Energy/TEMOA/data_files/ or override TEMOAConfig.baseline_db_path.
prolonged_escalated,messageix,failed,cpu,quadro1,23199,40,0.0001921122893691063,2026-04-23T13:51:05.631016+00:00,2026-04-23T13:51:05.631421+00:00,RuntimeError: MESSAGEix adapter requires the 'message-ix' and 'ixmp' packages. Install with `pip install hormuz-pipeline[energy]`.
prolonged_escalated,temoa,failed,cpu,quadro1,23199,41,0.00013414397835731506,2026-04-23T13:51:06.242217+00:00,2026-04-23T13:51:06.242567+00:00,FileNotFoundError: TEMOA baseline DB not found: Models/Energy/TEMOA/data_files/utopia.sqlite. Vendor a baseline SQLite (e.g. utopia.sqlite) under Models/Energy/TEMOA/data_files/ or override TEMOAConfig.baseline_db_path.
swift_contained,simrlfab,failed,cpu,quadro1,23199,42,,2026-04-23T13:51:06.975794+00:00,2026-04-23T13:51:06.976039+00:00,"Validation failed: Parameter 'fab_utilization_baseline' = 80.0 is outside the valid range [0.0, 1.0].; Parameter 'neon_supply_status' = 'unaffected' is not a recognized value. Must be one of: ['constrained', 'normal', 'severely_disrupted']."
swift_contained,capri,skipped,cpu,quadro1,23199,43,,2026-04-23T13:51:07.764431+00:00,2026-04-23T13:51:07.764621+00:00,"Not yet implemented: CAPRIAdapter.execute is not yet implemented. Real integration requires: (1) a GAMS installation with the CAPRI model repository, (2) writing scenario shock files to the CAPRI scenario directory, (3) invoking the CAPRI GAMS entry point via subprocess, and (4) parsing the CAPRI results database (GDX or CSV output)."
swift_contained,magpie,failed,cpu,quadro1,23199,44,0.0004738764837384224,2026-04-23T13:51:08.333650+00:00,2026-04-23T13:51:08.334289+00:00,FileNotFoundError: MAgPIE source tree not found. Pass magpie_root to the adapter constructor or set the MAGPIE_ROOT environment variable. Tried: Models/Fertilizer/magpie-master/magpie-master
swift_contained,simple_g,skipped,cpu,quadro1,23199,45,,2026-04-23T13:51:09.022766+00:00,2026-04-23T13:51:09.023003+00:00,"Not yet implemented: SIMPLEGAdapter.execute is not yet implemented. Real integration requires: (1) a GAMS installation with the SIMPLE-G model, (2) writing scenario shock parameters to a GAMS-compatible input file, (3) invoking the SIMPLE-G GAMS entry point via subprocess, and (4) parsing output GDX or CSV files for agricultural price, trade, and welfare results by region."
swift_contained,world_fertilizer,skipped,cpu,quadro1,23199,46,,2026-04-23T13:51:09.608289+00:00,2026-04-23T13:51:09.608521+00:00,"Not yet implemented: WorldFertilizerAdapter.execute is not yet implemented. Provide a GAMSConfig to enable execution via the GAMS Control API. Requirements: (1) GAMS system installation with matching gamsapi version, (2) the World Fertilizer Model .gms file, (3) CONOPT solver license."
swift_contained,gtap,skipped,cpu,quadro1,23199,47,,2026-04-23T13:51:10.272006+00:00,2026-04-23T13:51:10.272190+00:00,"Not yet implemented: GTAPAdapter.execute is not yet implemented. Real integration requires: (1) a licensed GTAP database (version 10+, from the GTAP Center at Purdue University), (2) a GTAP model software installation (RunGTAP or FlexGTAP), (3) writing shock and closure files specifying oil price, fertilizer cost, and trade-route disruption shocks, (4) invoking the GTAP executable via subprocess, and (5) parsing the HAR/SOL solution file for welfare (EV by region), bilateral trade flows, and producer/consumer price changes by sector."
swift_contained,watergap2,skipped,cpu,quadro1,23199,48,,2026-04-23T13:51:10.858846+00:00,2026-04-23T13:51:10.859046+00:00,"Not yet implemented: WaterGAP2Adapter.execute() requires a WaterGAP2Config. To integrate WaterGAP2:
  1. Build the binary from the C++ sources at Models/Water/WaterGAP2-v2.2d/HydrologyFrankfurt-WaterGAP2-65f306b/source/ via CMake, OR obtain access to the Frankfurt WaterGAP2 web service.
  2. Stage global climate forcing NetCDFs (precipitation, temperature) under forcing_data_path.
  3. Configure the adapter via configs/model_configs/watergap2.yaml.
  4. Implement either subprocess invocation of the compiled binary or a REST client against the web service inside this method.
  5. Build a NetCDF damage mask from 'affected_grid_cells' and 'infrastructure_damage_index' and pass it to WaterGAP2.
  6. Parse gridded NetCDF outputs in parse_outputs."
swift_contained,apsim,skipped,cpu,quadro1,23199,49,,2026-04-23T13:51:11.835226+00:00,2026-04-23T13:51:11.835468+00:00,"Not yet implemented: APSIMAdapter.execute is not yet implemented. Real integration requires: (1) an APSIM Next Generation installation (cross-platform, .NET-based; available at apsim.info), (2) configured .apsimx simulation files with site-specific soil and climate data for relevant agricultural regions (e.g., MENA wheat zones, South Asian rice), (3) patching the fertilizer and irrigation manager rules in the simulation file to reflect scenario-specific reduction percentages, (4) invoking the APSIM CLI via subprocess (e.g., `Models.exe simulation.apsimx`), and (5) parsing the output SQLite database (.db) for crop yield, soil N balance, and water use results by crop type and simulation node."
prolonged_escalated,weap_mena,skipped,cpu,quadro1,23199,5,,2026-04-23T13:50:40.754953+00:00,2026-04-23T13:50:40.755183+00:00,"Not yet implemented: WEAPAdapter.execute() requires a WEAPConfig. To integrate WEAP-MENA:
  1. Install WEAP from Models/Water/Install_WEAP.exe on a Windows host with a valid SEI licence.
  2. Build / acquire a WEAP-MENA study file (.weap).
  3. Configure 'weap_executable', 'study_path', and 'result_export_path' in configs/model_configs/weap_mena.yaml.
  4. Implement COM automation or subprocess invocation of weap.exe inside this method.
  5. Implement scenario-branch creation from the inputs dict.
  6. Parse exported CSV results in parse_outputs."
swift_contained,futures,skipped,cpu,quadro1,23199,50,,2026-04-23T13:51:12.440228+00:00,2026-04-23T13:51:12.440443+00:00,"Not yet implemented: FuturesAdapter.execute is not yet implemented. Real integration requires: (1) calibrated time-series model parameters (ARIMA, VAR, or regime-switching specifications) for each commodity in the supported set, (2) historical commodity futures price data (CBOT, NYMEX, or fertilizer benchmark sources) for model calibration and baseline construction, (3) logic to apply the initial_price_shock_pct as a level shift at the disruption start date within the model's conditional forecasting framework, (4) execution of the forecasting routine (Python statsmodels/arch/pyflux, or R forecast/vars packages via subprocess) for each commodity in the list, and (5) collection of monthly forward price curve outputs (point forecast plus confidence intervals) over the forecast_horizon_months period."
swift_contained,aisdb,failed,cpu,quadro1,23199,51,,2026-04-23T13:51:13.370384+00:00,2026-04-23T13:51:13.370583+00:00,"Validation failed: 'alternative_routes' contains unrecognized identifiers: ['Bab-el-Mandeb Strait', 'Suez Canal']. Valid options: ['cape_of_good_hope', 'none', 'northern_sea_route', 'suez_canal']; 'vessel_types' contains unrecognized labels: ['LNG']. Valid options: ['bulk_carrier', 'chemical_tanker', 'container', 'general_cargo', 'lng_carrier', 'tanker']"
swift_contained,ais_project,skipped,cpu,quadro1,23199,52,,2026-04-23T13:51:13.989907+00:00,2026-04-23T13:51:13.990531+00:00,"Not yet implemented: AIS_project adapter is a stub. Real implementation requires: (1) a processed AIS vessel track dataset covering Strait of Hormuz transits, (2) route geometry and distance tables for the Cape of Good Hope corridor, (3) a fleet composition inventory (vessel counts by type and deadweight tonnage), and (4) voyage simulation logic to compute additional sea days and tanker rate impacts."
swift_contained,nems,failed,cpu,quadro1,23199,53,5.913432687520981e-05,2026-04-23T13:51:14.580795+00:00,2026-04-23T13:51:14.581071+00:00,"FileNotFoundError: NEMS output directory not found: data/nems_outputs/Hormuz_ScenarioA
Run NEMS externally and place outputs at this path, or update NEMSConfig.scenario_dir_mapping."
swift_contained,mam,failed,cpu,quadro1,23199,54,,2026-04-23T13:51:15.169289+00:00,2026-04-23T13:51:15.169514+00:00,"Validation failed: MAMConfig.aeo_macro_xlsx_path is required for aeo_ingestion mode. Point it at the AEO macro tables XLSX (e.g., 'AEO2025_Tables_19_20.xlsx')."
swift_contained,nrel,skipped,cpu,quadro1,23199,55,,2026-04-23T13:51:15.806834+00:00,2026-04-23T13:51:15.807076+00:00,"Not yet implemented: NRELAdapter.execute() is not yet implemented. Real implementation requires: (1) access to the NREL ReEDS model or Cambium dataset (available via NREL's open-source repository or data API), (2) scenario configuration files specifying natural gas price overrides for the disruption period, (3) a Python environment with the NREL model dependencies, and (4) post-processing scripts to extract dispatch mix, retail electricity prices, and capacity utilization from ReEDS output files."
swift_contained,mpsge_jl,skipped,cpu,quadro1,23199,56,,2026-04-23T13:51:16.410828+00:00,2026-04-23T13:51:16.411071+00:00,"Not yet implemented: MPSGEJLAdapter.execute() is not yet implemented. Provide a JuliaConfig to enable execution via juliacall or subprocess. Requirements: (1) Julia >=1.9 with MPSGE.jl and JuMP packages, (2) GTAP database v10+ with calibration scripts, (3) juliacall (pip install juliacall) or Julia subprocess. Consider custom sysimages via PackageCompiler.jl to eliminate JIT latency."
swift_contained,opencge,failed,cpu,quadro1,23199,57,0.00014949310570955276,2026-04-23T13:51:17.036744+00:00,2026-04-23T13:51:17.037104+00:00,"ImportError: OpenCGEAdapter.execute() requires the 'ogcore' package. Install with: pip install ogcore ogusa dask[distributed]
See https://github.com/PSLmodels/OG-Core for details."
swift_contained,pycge,failed,cpu,quadro1,23199,58,0.0001507103443145752,2026-04-23T13:51:17.631783+00:00,2026-04-23T13:51:17.632148+00:00,"ImportError: PyCGEAdapter.execute() requires the 'cge_modeling' package. Install with: pip install cge-modeling
See https://github.com/jessegrabowski/cge_modeling for details."
swift_contained,cwatm,skipped,cpu,quadro1,23199,59,,2026-04-23T13:51:18.281154+00:00,2026-04-23T13:51:18.281414+00:00,"Not yet implemented: CWatMAdapter.execute() requires a CWatMConfig. To integrate CWatM:
  1. git clone https://github.com/iiasa/CWatM into Models/Water/CWatM/.
  2. Install CWatM's Python deps (numpy, scipy, netCDF4, gdal, rasterio) into a venv.
  3. Configure cwatm_root, baseline_settings_path, data_path and python_executable in configs/model_configs/cwatm.yaml.
  4. Re-build the registry via build_default_registry(config_dir=...)."
prolonged_escalated,sahysmod,failed,cpu,quadro1,23199,6,0.004157315939664841,2026-04-23T13:50:41.575520+00:00,2026-04-23T13:50:41.579899+00:00,FileNotFoundError: [Errno 2] No such file or directory: 'Models/Water/SahysMod/SahysMod.exe'
swift_contained,miragrodep,failed,cpu,quadro1,23199,60,0.01858171820640564,2026-04-23T13:51:19.184498+00:00,2026-04-23T13:51:19.203295+00:00,FileNotFoundError: [Errno 2] No such file or directory: 'gams'
swift_contained,osemosys,failed,cpu,quadro1,23199,61,6.284937262535095e-05,2026-04-23T13:51:19.917499+00:00,2026-04-23T13:51:19.917777+00:00,FileNotFoundError: OSeMOSYS source dir not found: Models/Energy/OSeMOSYS. Vendor the OSeMOSYS repo (https://github.com/OSeMOSYS/OSeMOSYS) at Models/Energy/OSeMOSYS or override OSeMOSYSConfig.osemosys_dir.
swift_contained,messageix,failed,cpu,quadro1,23199,62,0.0001849588006734848,2026-04-23T13:51:20.499760+00:00,2026-04-23T13:51:20.500160+00:00,RuntimeError: MESSAGEix adapter requires the 'message-ix' and 'ixmp' packages. Install with `pip install hormuz-pipeline[energy]`.
swift_contained,temoa,failed,cpu,quadro1,23199,63,0.00013698823750019073,2026-04-23T13:51:21.147329+00:00,2026-04-23T13:51:21.147678+00:00,FileNotFoundError: TEMOA baseline DB not found: Models/Energy/TEMOA/data_files/utopia.sqlite. Vendor a baseline SQLite (e.g. utopia.sqlite) under Models/Energy/TEMOA/data_files/ or override TEMOAConfig.baseline_db_path.
prolonged_contained,weap_mena,skipped,cpu,quadro1,23199,64,,2026-04-23T13:51:21.753762+00:00,2026-04-23T13:51:21.753989+00:00,"Not yet implemented: WEAPAdapter.execute() requires a WEAPConfig. To integrate WEAP-MENA:
  1. Install WEAP from Models/Water/Install_WEAP.exe on a Windows host with a valid SEI licence.
  2. Build / acquire a WEAP-MENA study file (.weap).
  3. Configure 'weap_executable', 'study_path', and 'result_export_path' in configs/model_configs/weap_mena.yaml.
  4. Implement COM automation or subprocess invocation of weap.exe inside this method.
  5. Implement scenario-branch creation from the inputs dict.
  6. Parse exported CSV results in parse_outputs."
prolonged_contained,sahysmod,failed,cpu,quadro1,23199,65,0.004560530185699463,2026-04-23T13:51:22.346764+00:00,2026-04-23T13:51:22.351509+00:00,FileNotFoundError: [Errno 2] No such file or directory: 'Models/Water/SahysMod/SahysMod.exe'
prolonged_contained,watergap2,skipped,cpu,quadro1,23199,66,,2026-04-23T13:51:22.924787+00:00,2026-04-23T13:51:22.925016+00:00,"Not yet implemented: WaterGAP2Adapter.execute() requires a WaterGAP2Config. To integrate WaterGAP2:
  1. Build the binary from the C++ sources at Models/Water/WaterGAP2-v2.2d/HydrologyFrankfurt-WaterGAP2-65f306b/source/ via CMake, OR obtain access to the Frankfurt WaterGAP2 web service.
  2. Stage global climate forcing NetCDFs (precipitation, temperature) under forcing_data_path.
  3. Configure the adapter via configs/model_configs/watergap2.yaml.
  4. Implement either subprocess invocation of the compiled binary or a REST client against the web service inside this method.
  5. Build a NetCDF damage mask from 'affected_grid_cells' and 'infrastructure_damage_index' and pass it to WaterGAP2.
  6. Parse gridded NetCDF outputs in parse_outputs."
prolonged_contained,cwatm,skipped,cpu,quadro1,23199,67,,2026-04-23T13:51:23.544670+00:00,2026-04-23T13:51:23.544871+00:00,"Not yet implemented: CWatMAdapter.execute() requires a CWatMConfig. To integrate CWatM:
  1. git clone https://github.com/iiasa/CWatM into Models/Water/CWatM/.
  2. Install CWatM's Python deps (numpy, scipy, netCDF4, gdal, rasterio) into a venv.
  3. Configure cwatm_root, baseline_settings_path, data_path and python_executable in configs/model_configs/cwatm.yaml.
  4. Re-build the registry via build_default_registry(config_dir=...)."
prolonged_contained,bornstein_krusell_rebelo,failed,cpu,quadro1,23199,68,,2026-04-23T13:51:24.271453+00:00,2026-04-23T13:51:24.273419+00:00,"Validation failed: 'supply_loss_mbd' value 21.0 is outside plausible range [0, 20] mb/d"
prolonged_contained,poles_jrc,failed,cpu,quadro1,23199,69,,2026-04-23T13:51:24.905705+00:00,2026-04-23T13:51:24.905892+00:00,"Validation failed: 'supply_loss_mbd' value 21.0 is outside plausible range [0, 20] mb/d; 'substitute_energy_availability' must be a numeric value"
prolonged_escalated,watergap2,skipped,cpu,quadro1,23199,7,,2026-04-23T13:50:42.226048+00:00,2026-04-23T13:50:42.226284+00:00,"Not yet implemented: WaterGAP2Adapter.execute() requires a WaterGAP2Config. To integrate WaterGAP2:
  1. Build the binary from the C++ sources at Models/Water/WaterGAP2-v2.2d/HydrologyFrankfurt-WaterGAP2-65f306b/source/ via CMake, OR obtain access to the Frankfurt WaterGAP2 web service.
  2. Stage global climate forcing NetCDFs (precipitation, temperature) under forcing_data_path.
  3. Configure the adapter via configs/model_configs/watergap2.yaml.
  4. Implement either subprocess invocation of the compiled binary or a REST client against the web service inside this method.
  5. Build a NetCDF damage mask from 'affected_grid_cells' and 'infrastructure_damage_index' and pass it to WaterGAP2.
  6. Parse gridded NetCDF outputs in parse_outputs."
swift_contained,bornstein_krusell_rebelo,failed,cpu,quadro1,23199,70,0.0001077018678188324,2026-04-23T13:51:25.514409+00:00,2026-04-23T13:51:25.514694+00:00,FileNotFoundError: Dynare .mod file not found: Models/Oil/WorldEquilibriumOilModel/Replication Files/Section 5/supply_shocks_to_non_opec/dynare_codes/World_Economy_Cartel_nonopec_shocks.mod. Verify the section/mod_file configuration.
prolonged_contained,marketsim,skipped,cpu,quadro1,23199,71,,2026-04-23T13:51:26.248493+00:00,2026-04-23T13:51:26.248719+00:00,"Not yet implemented: MarketSimAdapter.execute() is not yet implemented. Integration requires: (1) access to the BOEM MarketSim model codebase and calibration data from BOEM's Office of Resource Evaluation, (2) regional demand elasticity matrices and baseline consumption data by sector, (3) a compatible Python or compiled-binary execution environment, and (4) output parsers for consumer/producer surplus tables and fuel-switching volumes by energy carrier and sector."
prolonged_contained,fed_oil,skipped,cpu,quadro1,23199,72,,2026-04-23T13:51:26.939566+00:00,2026-04-23T13:51:26.939748+00:00,"Not yet implemented: FedOilAdapter.execute() is not yet implemented. Integration requires: (1) the Baumeister-Hamilton SVAR model codebase (available from the authors' replication archives for AER 2019), (2) baseline macroeconomic time series from FRED (US CPI, GDP, federal funds rate, oil prices, industrial production), (3) a MATLAB or R execution environment with the required econometric packages, and (4) output parsers for IRF and FEVD tables covering GDP, CPI, federal funds rate, and unemployment responses."
prolonged_contained,energy_flux_gas_power,failed,cpu,quadro1,23199,73,,2026-04-23T13:51:27.551774+00:00,2026-04-23T13:51:27.552006+00:00,Validation failed: 'projection_years' must be a positive integer; got 10.0
prolonged_contained,energy_flux_lng_profits,failed,cpu,quadro1,23199,74,9.644310921430588e-05,2026-04-23T13:51:28.168822+00:00,2026-04-23T13:51:28.169089+00:00,TypeError: 'float' object cannot be interpreted as an integer
prolonged_contained,ggm,skipped,cpu,quadro1,23199,75,,2026-04-23T13:51:28.788081+00:00,2026-04-23T13:51:28.788285+00:00,"Not yet implemented: GGMAdapter.execute() requires a GGMConfig. Prerequisites:
  1. GAMS installation with CPLEX solver license
  2. gamsapi Python package (pip install gamsapi[transfer])
  3. GGM model directory with data/SET-Nav/*.xlsx files
  4. GGMConfig(gams_system_dir=..., model_dir=...)
"
prolonged_contained,lngst,skipped,cpu,quadro1,23199,76,,2026-04-23T13:51:29.757387+00:00,2026-04-23T13:51:29.757632+00:00,Not yet implemented: LNGSTAdapter.execute is not yet implemented. Provide an ExcelConfig with the workbook path to enable execution. The ExcelAdapter base class handles openpyxl (headless) or xlwings (full recalculation) based on config. Update input_mappings and output_mappings once the actual workbook cell layout is known.
prolonged_contained,world_helium_model,skipped,cpu,quadro1,23199,77,,2026-04-23T13:51:30.401995+00:00,2026-04-23T13:51:30.402232+00:00,"Not yet implemented: WorldHeliumModelAdapter.execute is a stub. Real implementation requires: (1) licensed access to the IFP Energies Nouvelles World Helium Model codebase; (2) baseline calibration data for global helium supply, liquefaction, storage, and end-use demand by sector; (3) documentation of the model's native input/output file format. Contact IFP EN for licensing terms and data access."
prolonged_contained,argonne_abm,failed,cpu,quadro1,23199,78,,2026-04-23T13:51:31.032710+00:00,2026-04-23T13:51:31.032943+00:00,"Validation failed: Parameter 'demand_response_elasticity' = 0.2 is outside the valid range [-2.0, 0.0]."
prolonged_contained,simrlfab,failed,cpu,quadro1,23199,79,,2026-04-23T13:51:31.825593+00:00,2026-04-23T13:51:31.825841+00:00,"Validation failed: Parameter 'fab_utilization_baseline' = 80.0 is outside the valid range [0.0, 1.0].; Parameter 'neon_supply_status' = 'unknown' is not a recognized value. Must be one of: ['constrained', 'normal', 'severely_disrupted']."
prolonged_escalated,cwatm,skipped,cpu,quadro1,23199,8,,2026-04-23T13:50:43.053868+00:00,2026-04-23T13:50:43.054097+00:00,"Not yet implemented: CWatMAdapter.execute() requires a CWatMConfig. To integrate CWatM:
  1. git clone https://github.com/iiasa/CWatM into Models/Water/CWatM/.
  2. Install CWatM's Python deps (numpy, scipy, netCDF4, gdal, rasterio) into a venv.
  3. Configure cwatm_root, baseline_settings_path, data_path and python_executable in configs/model_configs/cwatm.yaml.
  4. Re-build the registry via build_default_registry(config_dir=...)."
prolonged_contained,capri,skipped,cpu,quadro1,23199,80,,2026-04-23T13:51:32.436401+00:00,2026-04-23T13:51:32.436635+00:00,"Not yet implemented: CAPRIAdapter.execute is not yet implemented. Real integration requires: (1) a GAMS installation with the CAPRI model repository, (2) writing scenario shock files to the CAPRI scenario directory, (3) invoking the CAPRI GAMS entry point via subprocess, and (4) parsing the CAPRI results database (GDX or CSV output)."
swift_contained,poles_jrc,failed,cpu,quadro1,23199,81,,2026-04-23T13:51:33.071242+00:00,2026-04-23T13:51:33.071492+00:00,"Validation failed: 'supply_loss_mbd' value 21.0 is outside plausible range [0, 20] mb/d; 'substitute_energy_availability' must be a numeric value"
prolonged_contained,magpie,failed,cpu,quadro1,23199,82,0.000503254123032093,2026-04-23T13:51:33.748531+00:00,2026-04-23T13:51:33.749211+00:00,FileNotFoundError: MAgPIE source tree not found. Pass magpie_root to the adapter constructor or set the MAGPIE_ROOT environment variable. Tried: Models/Fertilizer/magpie-master/magpie-master
prolonged_contained,simple_g,failed,cpu,quadro1,23199,83,,2026-04-23T13:51:34.417612+00:00,2026-04-23T13:51:34.417795+00:00,"Validation failed: 'trade_disruption_index' = 21.0 is out of range; expected a value in [0.0, 1.0] where 0 = no disruption and 1 = full closure"
prolonged_contained,world_fertilizer,skipped,cpu,quadro1,23199,84,,2026-04-23T13:51:35.114555+00:00,2026-04-23T13:51:35.114741+00:00,"Not yet implemented: WorldFertilizerAdapter.execute is not yet implemented. Provide a GAMSConfig to enable execution via the GAMS Control API. Requirements: (1) GAMS system installation with matching gamsapi version, (2) the World Fertilizer Model .gms file, (3) CONOPT solver license."
prolonged_contained,gtap,skipped,cpu,quadro1,23199,85,,2026-04-23T13:51:35.968112+00:00,2026-04-23T13:51:35.968368+00:00,"Not yet implemented: GTAPAdapter.execute is not yet implemented. Real integration requires: (1) a licensed GTAP database (version 10+, from the GTAP Center at Purdue University), (2) a GTAP model software installation (RunGTAP or FlexGTAP), (3) writing shock and closure files specifying oil price, fertilizer cost, and trade-route disruption shocks, (4) invoking the GTAP executable via subprocess, and (5) parsing the HAR/SOL solution file for welfare (EV by region), bilateral trade flows, and producer/consumer price changes by sector."
prolonged_contained,apsim,skipped,cpu,quadro1,23199,86,,2026-04-23T13:51:37.125719+00:00,2026-04-23T13:51:37.125920+00:00,"Not yet implemented: APSIMAdapter.execute is not yet implemented. Real integration requires: (1) an APSIM Next Generation installation (cross-platform, .NET-based; available at apsim.info), (2) configured .apsimx simulation files with site-specific soil and climate data for relevant agricultural regions (e.g., MENA wheat zones, South Asian rice), (3) patching the fertilizer and irrigation manager rules in the simulation file to reflect scenario-specific reduction percentages, (4) invoking the APSIM CLI via subprocess (e.g., `Models.exe simulation.apsimx`), and (5) parsing the output SQLite database (.db) for crop yield, soil N balance, and water use results by crop type and simulation node."
prolonged_contained,futures,skipped,cpu,quadro1,23199,87,,2026-04-23T13:51:38.093138+00:00,2026-04-23T13:51:38.093355+00:00,"Not yet implemented: FuturesAdapter.execute is not yet implemented. Real integration requires: (1) calibrated time-series model parameters (ARIMA, VAR, or regime-switching specifications) for each commodity in the supported set, (2) historical commodity futures price data (CBOT, NYMEX, or fertilizer benchmark sources) for model calibration and baseline construction, (3) logic to apply the initial_price_shock_pct as a level shift at the disruption start date within the model's conditional forecasting framework, (4) execution of the forecasting routine (Python statsmodels/arch/pyflux, or R forecast/vars packages via subprocess) for each commodity in the list, and (5) collection of monthly forward price curve outputs (point forecast plus confidence intervals) over the forecast_horizon_months period."
prolonged_contained,aisdb,failed,cpu,quadro1,23199,88,,2026-04-23T13:51:38.888064+00:00,2026-04-23T13:51:38.888317+00:00,"Validation failed: 'alternative_routes' contains unrecognized identifiers: ['Bab-el-Mandeb Strait', 'Suez Canal']. Valid options: ['cape_of_good_hope', 'none', 'northern_sea_route', 'suez_canal']; 'vessel_types' contains unrecognized labels: ['LNG']. Valid options: ['bulk_carrier', 'chemical_tanker', 'container', 'general_cargo', 'lng_carrier', 'tanker']"
prolonged_contained,ais_project,skipped,cpu,quadro1,23199,89,,2026-04-23T13:51:39.590802+00:00,2026-04-23T13:51:39.590989+00:00,"Not yet implemented: AIS_project adapter is a stub. Real implementation requires: (1) a processed AIS vessel track dataset covering Strait of Hormuz transits, (2) route geometry and distance tables for the Cape of Good Hope corridor, (3) a fleet composition inventory (vessel counts by type and deadweight tonnage), and (4) voyage simulation logic to compute additional sea days and tanker rate impacts."
prolonged_escalated,bornstein_krusell_rebelo,failed,cpu,quadro1,23199,9,,2026-04-23T13:50:43.642308+00:00,2026-04-23T13:50:43.646804+00:00,"Validation failed: 'supply_loss_mbd' value 21.0 is outside plausible range [0, 20] mb/d"
prolonged_contained,nems,failed,cpu,quadro1,23199,90,5.724281072616577e-05,2026-04-23T13:51:40.191318+00:00,2026-04-23T13:51:40.191583+00:00,"FileNotFoundError: NEMS output directory not found: data/nems_outputs/Hormuz_ScenarioB
Run NEMS externally and place outputs at this path, or update NEMSConfig.scenario_dir_mapping."
prolonged_contained,mam,failed,cpu,quadro1,23199,91,,2026-04-23T13:51:40.917072+00:00,2026-04-23T13:51:40.917304+00:00,"Validation failed: MAMConfig.aeo_macro_xlsx_path is required for aeo_ingestion mode. Point it at the AEO macro tables XLSX (e.g., 'AEO2025_Tables_19_20.xlsx')."
swift_contained,marketsim,skipped,cpu,quadro1,23199,92,,2026-04-23T13:51:41.673200+00:00,2026-04-23T13:51:41.673443+00:00,"Not yet implemented: MarketSimAdapter.execute() is not yet implemented. Integration requires: (1) access to the BOEM MarketSim model codebase and calibration data from BOEM's Office of Resource Evaluation, (2) regional demand elasticity matrices and baseline consumption data by sector, (3) a compatible Python or compiled-binary execution environment, and (4) output parsers for consumer/producer surplus tables and fuel-switching volumes by energy carrier and sector."
prolonged_contained,nrel,skipped,cpu,quadro1,23199,93,,2026-04-23T13:51:42.286653+00:00,2026-04-23T13:51:42.286847+00:00,"Not yet implemented: NRELAdapter.execute() is not yet implemented. Real implementation requires: (1) access to the NREL ReEDS model or Cambium dataset (available via NREL's open-source repository or data API), (2) scenario configuration files specifying natural gas price overrides for the disruption period, (3) a Python environment with the NREL model dependencies, and (4) post-processing scripts to extract dispatch mix, retail electricity prices, and capacity utilization from ReEDS output files."
prolonged_contained,mpsge_jl,skipped,cpu,quadro1,23199,94,,2026-04-23T13:51:43.090911+00:00,2026-04-23T13:51:43.091150+00:00,"Not yet implemented: MPSGEJLAdapter.execute() is not yet implemented. Provide a JuliaConfig to enable execution via juliacall or subprocess. Requirements: (1) Julia >=1.9 with MPSGE.jl and JuMP packages, (2) GTAP database v10+ with calibration scripts, (3) juliacall (pip install juliacall) or Julia subprocess. Consider custom sysimages via PackageCompiler.jl to eliminate JIT latency."
prolonged_contained,opencge,failed,cpu,quadro1,23199,95,0.00013294443488121033,2026-04-23T13:51:43.826458+00:00,2026-04-23T13:51:43.826765+00:00,"ImportError: OpenCGEAdapter.execute() requires the 'ogcore' package. Install with: pip install ogcore ogusa dask[distributed]
See https://github.com/PSLmodels/OG-Core for details."
prolonged_contained,pycge,failed,cpu,quadro1,23199,96,0.0005440963432192802,2026-04-23T13:51:44.572588+00:00,2026-04-23T13:51:44.573308+00:00,"ImportError: PyCGEAdapter.execute() requires the 'cge_modeling' package. Install with: pip install cge-modeling
See https://github.com/jessegrabowski/cge_modeling for details."
prolonged_contained,miragrodep,failed,cpu,quadro1,23199,97,0.020050324499607086,2026-04-23T13:51:45.155244+00:00,2026-04-23T13:51:45.175473+00:00,FileNotFoundError: [Errno 2] No such file or directory: 'gams'
prolonged_contained,osemosys,failed,cpu,quadro1,23199,98,0.000507737509906292,2026-04-23T13:51:45.858889+00:00,2026-04-23T13:51:45.859610+00:00,FileNotFoundError: OSeMOSYS source dir not found: Models/Energy/OSeMOSYS. Vendor the OSeMOSYS repo (https://github.com/OSeMOSYS/OSeMOSYS) at Models/Energy/OSeMOSYS or override OSeMOSYSConfig.osemosys_dir.
prolonged_contained,messageix,failed,cpu,quadro1,23199,99,0.00016050878912210464,2026-04-23T13:51:46.876417+00:00,2026-04-23T13:51:46.876745+00:00,RuntimeError: MESSAGEix adapter requires the 'message-ix' and 'ixmp' packages. Install with `pip install hormuz-pipeline[energy]`.
